"datas","valor_fechamento"
2012-01-19,1770.22
2012-01-18,1771.35
2012-01-17,1747.11
2012-01-16,1719.61
2012-01-13,1696.55
2012-01-12,1722.05
2012-01-11,1718.04
2012-01-10,1706.38
2012-01-09,1671.01
2012-01-06,1664.26
2012-01-05,1662.98
2012-01-04,1676.95
2012-01-03,1677.04
2012-01-02,1618.42
2011-12-29,1592.87
2011-12-28,1582
2011-12-27,1625.42
2011-12-26,1610.16
2011-12-23,1613.86
2011-12-22,1599.58
2011-12-21,1574.35
2011-12-20,1567
2011-12-19,1516.87
2011-12-16,1547.61
2011-12-15,1553.28
2011-12-14,1561.41
2011-12-13,1585.2
2011-12-12,1574.71
2011-12-09,1602.54
2011-12-08,1581.15
2011-12-07,1627.13
2011-12-06,1664.72
2011-12-05,1638.48
2011-12-02,1598.43
2011-12-01,1605.27
2011-11-30,1578.64
2011-11-29,1536.17
2011-11-28,1583.77
2011-11-25,1557.38
2011-11-24,1569.97
2011-11-23,1582.89
2011-11-22,1622.52
2011-11-21,1646.46
2011-11-18,1669.91
2011-11-17,1686.27
2011-11-16,1730.48
2011-11-14,1715.22
2011-11-11,1741.23
2011-11-10,1701.9
2011-11-09,1709.46
2011-11-08,1758.88
2011-11-07,1764.41
2011-11-04,1755.69
2011-11-03,1727.31
2011-11-01,1695.64
2011-10-31,1738.98
2011-10-28,1774.42
2011-10-27,1765.17
2011-10-26,1674.05
2011-10-25,1641.9
2011-10-24,1666.94
2011-10-21,1599.98
2011-10-20,1553.43
2011-10-19,1586.56
2011-10-18,1626.63
2011-10-17,1598.81
2011-10-14,1649.7
2011-10-13,1629.35
2011-10-11,1617.59
2011-10-10,1603.13
2011-10-07,1535.65
2011-10-06,1571.31
2011-10-05,1532.51
2011-10-04,1514.36
2011-10-03,1529.72
2011-09-30,1585.64
2011-09-29,1614.4
2011-09-28,1621.3
2011-09-27,1647.6
2011-09-26,1649.46
2011-09-23,1635.56
2011-09-22,1651.12
2011-09-21,1736.12
2011-09-20,1750.23
2011-09-19,1787.66
2011-09-16,1763.31
2011-09-15,1735.29
2011-09-14,1729.68
2011-09-13,1690.27
2011-09-12,1688.98
2011-09-09,1685.13
2011-09-08,1718.83
2011-09-06,1674.5
2011-09-05,1618.05
2011-09-02,1667.48
2011-09-01,1715.25
2011-08-31,1695.7
2011-08-30,1664.94
2011-08-29,1655.49
2011-08-26,1612.09
2011-08-25,1601.23
2011-08-24,1637.69
2011-08-23,1643.16
2011-08-22,1573.74
2011-08-19,1561.74
2011-08-18,1588.62
2011-08-17,1649.76
2011-08-16,1625.55
2011-08-15,1664.75
2011-08-12,1647.27
2011-08-11,1615.85
2011-08-10,1507.57
2011-08-09,1495.14
2011-08-08,1431.31
2011-08-05,1567.21
2011-08-04,1546.09
2011-08-03,1654.64
2011-08-02,1696.59
2011-08-01,1742.89
2011-07-29,1757.67
2011-07-28,1774.25
2011-07-27,1765.07
2011-07-26,1777.54
2011-07-25,1812.89
2011-07-22,1828.11
2011-07-21,1844.04
2011-07-20,1805.36
2011-07-19,1816.1
2011-07-18,1808.17
2011-07-15,1824.32
2011-07-14,1843.54
2011-07-13,1874.58
2011-07-12,1854.89
2011-07-11,1890.32
2011-07-08,1936.4
2011-07-07,1965.63
2011-07-06,1964.62
2011-07-05,1974.35
2011-07-04,2004.54
2011-07-01,1975.68
2011-06-30,1941.06
2011-06-29,1939.26
2011-06-28,1917.11
2011-06-27,1885.01
2011-06-24,1880.6
2011-06-22,1885.69
2011-06-21,1890.26
2011-06-20,1879.87
2011-06-17,1879.76
2011-06-16,1888.38
2011-06-15,1914.45
2011-06-14,1931.67
2011-06-13,1919.47
2011-06-10,1948.37
2011-06-09,1974.38
2011-06-08,1972.33
2011-06-07,1987.03
2011-06-06,1985.17
2011-06-03,2031.22
2011-06-02,2041.7
2011-06-01,2023.17
2011-05-31,2068.42
2011-05-30,2032.39
2011-05-27,2039.28
2011-05-26,2028.11
2011-05-25,2011.87
2011-05-24,2006.19
2011-05-23,1982.19
2011-05-20,1997.53
2011-05-19,2001.54
2011-05-18,2011.45
2011-05-17,2012.16
2011-05-16,1985.18
2011-05-13,1997.96
2011-05-12,2034.56
2011-05-11,2027.78
2011-05-10,2060.48
2011-05-09,2052.08
2011-05-06,2057.16
2011-05-05,2031.14
2011-05-04,2046.55
2011-05-03,2063.66
2011-05-02,2111.05
2011-04-29,2152.24
2011-04-28,2130.66
2011-04-27,2158.72
2011-04-26,2194.09
2011-04-25,2182.11
2011-04-20,2180.52
2011-04-19,2069.4
2011-04-18,2055.52
2011-04-15,2090.75
2011-04-14,2083.3
2011-04-13,2091.91
2011-04-12,2132.95
2011-04-11,2180.42
2011-04-08,2187.16
2011-04-07,2194.44
2011-04-06,2191.09
2011-04-05,2217.98
2011-04-04,2221.26
2011-04-01,2201.22
2011-03-31,2193.91
2011-03-30,2177.64
2011-03-29,2180.36
2011-03-28,2158.82
2011-03-25,2170.03
2011-03-24,2173.61
2011-03-23,2181.79
2011-03-22,2170.41
2011-03-21,2161.49
2011-03-18,2186.49
2011-03-17,2157.58
2011-03-16,2152.62
2011-03-15,2209.35
2011-03-14,2210.37
2011-03-11,2167.53
2011-03-10,2154.78
2011-03-09,2209.15
2011-03-04,2234.2
2011-03-03,2247.55
2011-03-02,2193.57
2011-03-01,2168.38
2011-02-28,2209.98
2011-02-25,2189.56
2011-02-24,2190.85
2011-02-23,2199.68
2011-02-22,2215.96
2011-02-21,2255.82
2011-02-18,2304.69
2011-02-17,2291.35
2011-02-16,2288.83
2011-02-15,2249.26
2011-02-14,2252.38
2011-02-11,2231.95
2011-02-10,2207.6
2011-02-09,2189.25
2011-02-08,2255
2011-02-07,2245.91
2011-02-04,2231
2011-02-03,2284.8
2011-02-02,2260.55
2011-02-01,2296.73
2011-01-31,2237.4
2011-01-28,2212.4
2011-01-27,2261.53
2011-01-26,2283.99
2011-01-24,2311.77
2011-01-21,2308.09
2011-01-20,2309.38
2011-01-19,2321.38
2011-01-18,2365.29
2011-01-17,2361.83
2011-01-14,2371.45
2011-01-13,2369.48
2011-01-12,2398.86
2011-01-11,2348.54
2011-01-10,2327.52
2011-01-07,2335.2
2011-01-06,2336.19
2011-01-05,2343.42
2011-01-04,2310.35
2011-01-03,2260.81
2010-12-30,2228.14
2010-12-29,2217.47
2010-12-28,2190.75
2010-12-27,2215.32
2010-12-23,2245.16
2010-12-22,2249.08
2010-12-21,2258.87
2010-12-20,2212.69
2010-12-17,2249.97
2010-12-16,2231.28
2010-12-15,2248.73
2010-12-14,2284.65
2010-12-13,2310.69
2010-12-10,2256.91
2010-12-09,2218.03
2010-12-08,2211.07
2010-12-07,2249.03
2010-12-06,2239.1
2010-12-03,2215.72
2010-12-02,2212.36
2010-12-01,2188.31
2010-11-30,2132.04
2010-11-29,2154.83
2010-11-26,2174.1
2010-11-25,2218.72
2010-11-24,2240.53
2010-11-23,2182.33
2010-11-22,2245.41
