"datas","valor_fechamento"
2011-04-27,2654.44
2011-04-26,2664.61
2011-04-25,2663.51
2011-04-20,2670.62
2011-04-19,2668.54
2011-04-18,2666
2011-04-15,2632.17
2011-04-14,2635.02
2011-04-13,2638.8
2011-04-12,2629.28
2011-04-11,2649.87
2011-04-08,2671.48
2011-04-07,2692.52
2011-04-06,2712.72
2011-04-05,2738.12
2011-04-04,2719.47
2011-04-01,2711.15
2011-03-31,2663.4
2011-03-30,2648.69
2011-03-29,2603.71
2011-03-28,2575.63
2011-03-25,2593.28
2011-03-24,2576.05
2011-03-23,2563.68
2011-03-22,2559.04
2011-03-21,2519.21
2011-03-18,2509.81
2011-03-17,2499.54
2011-03-16,2489.78
2011-03-15,2552.78
2011-03-14,2565.69
2011-03-11,2541.09
2011-03-10,2507.75
2011-03-09,2520.36
2011-03-04,2502.94
2011-03-03,2487.7
2011-03-02,2467.27
2011-03-01,2444.63
2011-02-28,2461.04
2011-02-25,2423.08
2011-02-24,2420.34
2011-02-23,2422.5
2011-02-22,2432.1
2011-02-21,2437.08
2011-02-18,2435.49
2011-02-17,2413.1
2011-02-16,2406.56
2011-02-15,2360.79
2011-02-14,2359.14
2011-02-11,2358.05
2011-02-10,2347.98
2011-02-09,2350.02
2011-02-08,2384.88
2011-02-07,2386.54
2011-02-04,2365.07
2011-02-03,2391.32
2011-02-02,2389.84
2011-02-01,2410.67
2011-01-31,2400.32
2011-01-28,2380.36
2011-01-27,2421.59
2011-01-26,2441.03
2011-01-24,2455.6
2011-01-21,2442
2011-01-20,2469.62
2011-01-19,2486.06
2011-01-18,2510.32
2011-01-17,2531.78
2011-01-14,2539.82
2011-01-13,2521.53
2011-01-12,2499.04
2011-01-11,2461.17
2011-01-10,2450.66
2011-01-07,2471.13
2011-01-06,2456.19
2011-01-05,2469.98
2011-01-04,2438.1
2011-01-03,2422.81
2010-12-30,2397.33
2010-12-29,2387.79
2010-12-28,2365.35
2010-12-27,2353.26
2010-12-23,2369.58
2010-12-22,2367.33
2010-12-21,2388.17
2010-12-20,2388.95
2010-12-17,2388.51
2010-12-16,2380.05
2010-12-15,2355.99
2010-12-14,2364.73
2010-12-13,2376.85
2010-12-10,2371.34
2010-12-09,2357.38
2010-12-08,2384.25
2010-12-07,2391.24
2010-12-06,2413.02
2010-12-03,2442.75
2010-12-02,2388.66
2010-12-01,2381.27
2010-11-30,2339.58
2010-11-29,2329.35
2010-11-26,2347.25
2010-11-25,2374.49
2010-11-24,2381.99
2010-11-23,2335.76
2010-11-22,2344.75
2010-11-19,2383.69
