"combinacao","learnParams","porc_teste","iteracao","neuronio","sse_treino","sse_teste","mape_treino","mape_teste","mse_treino","mse_teste","POCID_treino","POCID_teste","nmse_treino","nmse_teste","arv_treino","arv_teste","setor","variavel_entrada"
1,0.3,0.25,2200,5,0.150869108653071,0.307346736650501,3.72780590878653,5.93823474619119,0.00320998103517173,0.0192091710406563,78.2608695652174,93.3333333333333,0.00418008702482684,0.0252902412782973,0.753556063960011,1.78674752755207,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.0660474354408836,0.395551495438018,3.31568943717536,7.48370956295162,0.00140526458384859,0.0247219684648762,91.304347826087,93.3333333333333,0.00186360795078616,0.0297462627204889,0.371071123939869,2.34127671644399,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.340685640136542,0.115666636754029,3.84447384053008,5.43600005302486,0.00724863064120303,0.00722916479712683,93.4782608695652,80,0.00935849073130978,0.00951461715279263,1.31197018146549,1.78940710329087,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.139885070209775,0.33124991542248,3.57206869261737,6.89644133527669,0.00297627808956969,0.020703119713905,93.4782608695652,80,0.00400900647748749,0.0251207674226626,0.626717182320723,2.05153666449272,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.0627714858764874,0.403878253444378,3.23795876040566,7.4714237284226,0.00133556352928697,0.0252423908402736,91.304347826087,93.3333333333333,0.00181479131537023,0.0297764096824259,0.322492787067545,2.03836118638316,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.419818143930726,0.0316922667558354,4.34992401651973,3.79893196420696,0.00893230093469629,0.00198076667223971,89.1304347826087,80,0.011618960466753,0.00256560992618802,1.51255645972735,0.461033656693092,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.396174322775645,0.0510421386772781,4.26002440262073,3.52679820211322,0.00842924091012011,0.00319013366732988,84.7826086956522,93.3333333333333,0.0110749200311848,0.00414127682237651,1.36701554920434,0.47985733770356,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.181030800740959,0.269456581251488,3.81185850967613,5.31817906129853,0.00385171916470126,0.016841036328218,89.1304347826087,80,0.00498351899098314,0.0218942389948535,0.73516062088364,3.00569121696932,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.429997585556714,0.0301573273859701,4.54140171197528,3.97517184648522,0.00914888479907902,0.00188483296162313,91.304347826087,100,0.011691744210831,0.00255592618801497,1.69449961990539,0.542136514859262,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.394464916985273,0.0526800492631435,4.2304108288819,4.11343838303827,0.00839287057415475,0.00329250307894647,95.6521739130435,80,0.0108681136076917,0.00438004551299301,1.24309827748155,0.654274090858832,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.100897070965335,0.367118924799181,3.52725705197319,6.87024239756312,0.00214674619075181,0.0229449327999488,91.304347826087,86.6666666666667,0.00290297722044478,0.0271735972990498,0.467288329169295,2.6997193159616,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.4113445370918,0.0530043017733394,4.17285835627865,4.5586531622167,0.00875201142748511,0.00331276886083372,84.7826086956522,93.3333333333333,0.0116103890219176,0.00419765707637081,1.44663934463016,0.841931112161496,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.190761369365706,0.262497451128942,3.99848954556732,4.98968275534806,0.00405875253969587,0.0164060906955589,86.9565217391304,86.6666666666667,0.00526651245205773,0.0210401763126103,0.840676045671642,2.76858358391057,"Utilidade.Públ...Água.Saneamento","Volatilidade"
